,Ticker,Representative,Transaction,Amount,House,State,Party,Range,Date,OpenPrice,previous_seven_days,OpenPricePrevSevenDays,next_seven_days,OpenPriceNextSevenDays,previous_thirty_days,OpenPricePreviousThirtyDays,next_thirty_days,OpenPriceNextThirtyDays,previous_7_day_percent_change,next_7_day_percent_change,previous_30_day_percent_change,Next_12_days_present_percent_change,OpenPrice_spy,previous_seven_days_spy,OpenPricePrevSevenDays_spy,next_seven_days_spy,OpenPriceNextSevenDays_spy,previous_thirty_days_spy,OpenPricePrevThirtyDays_spy,next_thirty_days_spy,OpenPriceNextThirtyDays_spy,prev_7_days_spy_percent_change,next_7_days_spy_percent_change,prev_30_days_spy_percent_change,next_30_days_spy_percent_change
254,PPG,Lloyd Doggett,Purchase,1001,Representatives,Texas,Democratic,"$1,001-$15,000",3/11/22,121.63,3/4/22,125.9,3/18/22,129.23,2/9/22,156.08,3/23/22,129.28,-0.033915806,0.062484584,-0.220720144,0.062895667,428.12,3/4/22,431.75,3/17/22,433.59,2/10/22,451.34,3/23/22,446.91,-0.008407643,0.012776792,-0.051446803,0.043889564
255,IBM,Lloyd Doggett,Purchase,1001,Representatives,Texas,Democratic,"$1,001-$15,000",3/10/22,125.75,3/3/22,124.96,3/17/22,127.1,2/8/22,137.23,3/22/22,128.5,0.006322023,0.010735586,-0.083655177,0.021868787,422.52,3/3/22,440.47,3/16/22,429.89,2/9/22,455.22,3/22/22,445.86,-0.040751924,0.017442961,-0.071833399,0.055239989
256,EQIX,Kathy Manning,Sale,1001,Representatives,North Carolina,Democratic,"$1,001-$15,000",3/31/22,758.06,3/24/22,708.92,4/7/22,764.74,3/1/22,711.45,4/12/22,749.5,0.069316707,0.008811967,0.065514091,-0.011291982,457.89,3/24/22,445.94,4/6/22,446.89,3/3/22,440.47,4/12/22,443.08,0.026797327,-0.024023237,0.039548664,-0.032344013
257,NOW,Kathy Manning,Purchase,1001,Representatives,North Carolina,Democratic,"$1,001-$15,000",3/8/22,510,3/1/22,583.82,3/15/22,500.18,2/6/22,583.82,3/20/22,522.59,-0.126443082,-0.019254902,-0.126443082,0.024686275,419.62,3/1/22,435.04,3/14/22,420.89,2/7/22,449.51,3/18/22,438,-0.035445017,0.003026548,-0.066494627,0.043801535
258,CME,Kathy Manning,Sale,1001,Representatives,North Carolina,Democratic,"$1,001-$15,000",3/3/22,238.38,2/24/22,229.59,3/10/22,227.22,2/1/22,229.33,3/15/22,231.17,0.03828564,-0.046816008,0.039462783,-0.030245826,440.47,2/24/22,411.02,3/9/22,425.14,2/2/22,455.5,3/15/22,419.77,0.071651015,-0.034803732,-0.032996707,-0.046995255
259,PYPL,Kathy Manning,Sale,50001,Representatives,North Carolina,Democratic,"$50,001-$100,000",3/3/22,107.66,2/24/22,94.74,3/10/22,99.05,2/1/22,172.77,3/15/22,98.68,0.136373232,-0.079973992,-0.376859408,-0.083410738,440.47,2/24/22,411.02,3/9/22,425.14,2/2/22,455.5,3/15/22,419.77,0.071651015,-0.034803732,-0.032996707,-0.046995255
260,ASML,Kathy Manning,Purchase,15001,Representatives,North Carolina,Democratic,"$15,001-$50,000",3/3/22,652.02,2/24/22,600.29,3/10/22,599.54,2/1/22,682.55,3/15/22,591.92,0.086175015,-0.080488329,-0.044729324,-0.092175087,440.47,2/24/22,411.02,3/9/22,425.14,2/2/22,455.5,3/15/22,419.77,0.071651015,-0.034803732,-0.032996707,-0.046995255
261,YUMC,David E. Price,Sale,1001,Representatives,North Carolina,Democratic,"$1,001-$15,000",3/17/22,43.1,3/10/22,45.91,3/24/22,43.49,2/15/22,50.98,3/29/22,43.08,-0.061206709,0.009048724,-0.15457042,-0.000464037,433.59,3/10/22,422.52,3/23/22,446.91,2/16/22,443.93,3/29/22,460.02,0.026199943,0.030720266,-0.02329196,0.060956203
262,KMB,Lois Frankel,Sale,1001,Representatives,Florida,Democratic,"$1,001-$15,000",2/21/22,121.55,2/14/22,132.33,2/28/22,130.51,1/22/22,132.69,3/5/22,122.68,-0.081463009,0.073714521,-0.083955083,0.009296586,433.59,3/10/22,422.52,3/23/22,446.91,2/16/22,443.93,3/29/22,460.02,0.026199943,0.030720266,-0.02329196,0.060956203
263,KMB,Lois Frankel,Sale,1001,Representatives,Florida,Democratic,"$1,001-$15,000",2/22/22,133.37,2/15/22,132.69,3/1/22,129.71,1/23/22,132.69,3/6/22,122.68,0.005124727,-0.027442453,0.005124727,-0.080152958,431.89,2/14/22,439.92,2/28/22,432.03,1/24/22,432.03,3/4/22,431.75,-0.018253319,0.000324157,-0.000324052,-0.000324157
264,MDT,Lois Frankel,Sale,1001,Representatives,Florida,Democratic,"$1,001-$15,000",2/22/22,100.45,2/15/22,103.37,3/1/22,104.6,1/23/22,103.37,3/6/22,111,-0.028248041,0.041314087,-0.028248041,0.105027377,431.89,2/14/22,439.92,2/28/22,432.03,1/24/22,432.03,3/4/22,431.75,-0.018253319,0.000324157,-0.000324052,-0.000324157
265,BLK,Lois Frankel,Purchase,1001,Representatives,Florida,Democratic,"$1,001-$15,000",3/2/22,720,2/23/22,751,3/9/22,686.95,1/31/22,805.21,3/14/22,695.89,-0.041278296,-0.045902778,-0.105823326,-0.033486111,432.37,2/23/22,432.66,3/8/22,419.62,2/1/22,450.68,3/14/22,420.89,-0.000670272,-0.029488632,-0.040627496,-0.026551333
266,MCK,Lois Frankel,Sale,1001,Representatives,Florida,Democratic,"$1,001-$15,000",3/2/22,273.4,2/23/22,270.91,3/9/22,276.17,1/31/22,256.26,3/14/22,282.81,0.009191244,0.010131675,0.066885195,0.034418435,432.37,2/23/22,432.66,3/8/22,419.62,2/1/22,450.68,3/14/22,420.89,-0.000670272,-0.029488632,-0.040627496,-0.026551333
267,PFE,Lois Frankel,Purchase,1001,Representatives,Florida,Democratic,"$1,001-$15,000",2/22/22,47.54,2/15/22,49.8,3/1/22,46.69,1/23/22,54,3/6/22,50.72,-0.045381526,-0.01787968,-0.11962963,0.066891039,431.89,2/14/22,439.92,2/28/22,432.03,1/24/22,432.03,3/4/22,431.75,-0.018253319,0.000324157,-0.000324052,-0.000324157
268,ACN,Lois Frankel,Purchase,1001,Representatives,Florida,Democratic,"$1,001-$15,000",2/22/22,320.01,2/15/22,332.72,3/1/22,317,1/23/22,345,3/6/22,309.07,-0.038200289,-0.009405956,-0.072434783,-0.034186432,431.89,2/14/22,439.92,2/28/22,432.03,1/24/22,432.03,3/4/22,431.75,-0.018253319,0.000324157,-0.000324052,-0.000324157
269,IAA,Lois Frankel,Sale,1001,Representatives,Florida,Democratic,"$1,001-$15,000",3/8/22,32.16,3/1/22,36.73,3/15/22,36.78,2/6/22,44.56,3/20/22,35.76,-0.124421454,0.143656716,-0.278276481,0.111940299,419.62,3/1/22,435.04,3/14/22,420.89,2/7/22,449.51,3/18/22,438,-0.035445017,0.003026548,-0.066494627,0.043801535
270,TXN,Lois Frankel,Purchase,1001,Representatives,Florida,Democratic,"$1,001-$15,000",3/9/22,172.6,3/2/22,168.49,3/16/22,173.76,2/7/22,172.48,3/21/22,179.29,0.024393139,0.006720742,0.000695733,0.038760139,425.14,3/2/22,432.37,3/15/22,419.77,2/8/22,446.73,3/21/22,444.34,-0.016721789,-0.012631133,-0.048328968,0.045161594
271,SEDG,Lois Frankel,Sale,1001,Representatives,Florida,Democratic,"$1,001-$15,000",3/8/22,303.64,3/1/22,315,3/15/22,298.08,2/6/22,239.33,3/20/22,314.13,-0.036063492,-0.018311158,0.268708478,0.03454749,419.62,3/1/22,435.04,3/14/22,420.89,2/7/22,449.51,3/18/22,438,-0.035445017,0.003026548,-0.066494627,0.043801535
272,MCK,Lois Frankel,Purchase,1001,Representatives,Florida,Democratic,"$1,001-$15,000",3/8/22,277.26,3/1/22,274.74,3/15/22,285,2/6/22,266.4,3/20/22,299.05,0.009172308,0.027916035,0.040765766,0.078590493,419.62,3/1/22,435.04,3/14/22,420.89,2/7/22,449.51,3/18/22,438,-0.035445017,0.003026548,-0.066494627,0.043801535
273,SO,Lois Frankel,Sale,1001,Representatives,Florida,Democratic,"$1,001-$15,000",3/9/22,68.27,3/2/22,64.14,3/16/22,68.44,2/7/22,67.9,3/21/22,68.25,0.064390396,0.002490113,0.00544919,-0.000292954,425.14,3/2/22,432.37,3/15/22,419.77,2/8/22,446.73,3/21/22,444.34,-0.016721789,-0.012631133,-0.048328968,0.045161594
274,NOC,Lois Frankel,Sale,1001,Representatives,Florida,Democratic,"$1,001-$15,000",3/9/22,441.52,3/2/22,451.77,3/16/22,430.42,2/7/22,370.54,3/21/22,435.24,-0.022688536,-0.025140424,0.191558266,-0.014223591,425.14,3/2/22,432.37,3/15/22,419.77,2/8/22,446.73,3/21/22,444.34,-0.016721789,-0.012631133,-0.048328968,0.045161594
275,MAR,Lois Frankel,Purchase,1001,Representatives,Florida,Democratic,"$1,001-$15,000",3/9/22,158.2,3/2/22,167.58,3/16/22,168.19,2/7/22,163.12,3/21/22,169.95,-0.055973266,0.063147914,-0.030161844,0.074273072,425.14,3/2/22,432.37,3/15/22,419.77,2/8/22,446.73,3/21/22,444.34,-0.016721789,-0.012631133,-0.048328968,0.045161594
276,GNR,Thomas R. Carper,Purchase,1001,Senate,Florida,Democratic,"$1,001 - $15,000",3/7/22,59.99,2/28/22,57.94,3/14/22,59.5,2/5/22,57.91,3/19/22,61.12,0.035381429,-0.008168028,0.035917803,0.018836473,431.55,2/28/22,432.03,3/11/22,428.12,2/4/22,446.35,3/17/22,433.59,-0.001111034,-0.007948094,-0.033157836,0.004727146
277,KWEB,Thomas R. Carper,Sale,1001,Senate,Florida,Democratic,"$1,001 - $15,000",3/17/22,28.86,3/10/22,27.57,3/24/22,30.6,2/15/22,36.88,3/29/22,31.49,0.046789989,0.06029106,-0.217462039,0.091129591,433.59,3/10/22,422.52,3/23/22,446.91,2/16/22,443.93,3/29/22,460.02,0.026199943,0.030720266,-0.02329196,0.060956203
278,SH,Thomas R. Carper,Purchase,1001,Senate,Florida,Democratic,"$1,001 - $15,000",3/15/22,15.24,3/8/22,15.26,3/22/22,14.3,2/13/22,14.48,3/27/22,13.83,-0.001310616,-0.06167979,0.052486188,-0.092519685,419.77,3/8/22,419.62,3/21/22,444.34,2/14/22,439.92,3/25/22,451.16,0.000357466,0.058532053,-0.045803783,0.074779046
279,PSQ,Thomas R. Carper,Purchase,1001,Senate,Florida,Democratic,"$1,001 - $15,000",3/15/22,13.15,3/8/22,13.03,3/22/22,11.97,2/13/22,12.05,3/27/22,11.34,0.009209517,-0.08973384,0.091286307,-0.137642586,419.77,3/8/22,419.62,3/21/22,444.34,2/14/22,439.92,3/25/22,451.16,0.000357466,0.058532053,-0.045803783,0.074779046
280,SH,Thomas R. Carper,Purchase,15001,Senate,Florida,Democratic,"$15,001 - $50,000",3/14/22,15.21,3/7/22,14.86,3/21/22,14.33,2/12/22,14.48,3/26/22,13.83,0.023553163,-0.057856673,0.050414365,-0.090729783,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
281,SH,Thomas R. Carper,Purchase,1001,Senate,Florida,Democratic,"$1,001 - $15,000",3/14/22,15.21,3/7/22,14.86,3/21/22,14.33,2/12/22,14.48,3/26/22,13.83,0.023553163,-0.057856673,0.050414365,-0.090729783,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
282,PSQ,Thomas R. Carper,Purchase,15001,Senate,Florida,Democratic,"$15,001 - $50,000",3/14/22,13.06,3/7/22,12.56,3/21/22,11.98,2/12/22,12.05,3/26/22,11.34,0.039808917,-0.082695253,0.083817427,-0.131699847,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
283,PSQ,Thomas R. Carper,Purchase,1001,Senate,Florida,Democratic,"$1,001 - $15,000",3/14/22,13.06,3/7/22,12.56,3/21/22,11.98,2/12/22,12.05,3/26/22,11.34,0.039808917,-0.082695253,0.083817427,-0.131699847,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
284,MAXR,Thomas R. Carper,Sale,1001,Senate,Florida,Democratic,"$1,001 - $15,000",3/7/22,33.27,2/28/22,29.05,3/14/22,32.65,2/5/22,27.25,3/19/22,38.39,0.145266781,-0.018635407,0.220917431,0.153892396,431.55,2/28/22,432.03,3/11/22,428.12,2/4/22,446.35,3/17/22,433.59,-0.001111034,-0.007948094,-0.033157836,0.004727146
285,PSQ,Thomas R. Carper,Purchase,1001,Senate,Florida,Democratic,"$1,001 - $15,000",3/14/22,13.06,3/7/22,12.56,3/21/22,11.98,2/12/22,12.05,3/26/22,11.34,0.039808917,-0.082695253,0.083817427,-0.131699847,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
286,MOO,Thomas R. Carper,Purchase,1001,Senate,Florida,Democratic,"$1,001 - $15,000",3/7/22,98.76,2/28/22,94.44,3/14/22,98.95,2/5/22,96.39,3/19/22,105.28,0.045743329,0.001923856,0.024587613,0.066018631,431.55,2/28/22,432.03,3/11/22,428.12,2/4/22,446.35,3/17/22,433.59,-0.001111034,-0.007948094,-0.033157836,0.004727146
287,GLD,Thomas R. Carper,Purchase,1001,Senate,Florida,Democratic,"$1,001 - $15,000",3/7/22,184.45,2/28/22,178.86,3/14/22,183.03,2/5/22,173.1,3/19/22,177.02,0.031253494,-0.007698563,0.065569035,-0.040281919,431.55,2/28/22,432.03,3/11/22,428.12,2/4/22,446.35,3/17/22,433.59,-0.001111034,-0.007948094,-0.033157836,0.004727146
288,SH,Thomas R. Carper,Purchase,1001,Senate,Florida,Democratic,"$1,001 - $15,000",3/14/22,15.21,3/7/22,14.86,3/21/22,14.33,2/12/22,14.48,3/26/22,13.83,0.023553163,-0.057856673,0.050414365,-0.090729783,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
289,ORI,Virginia Foxx,Purchase,15001,Representatives,North Carolina,Republican,"$15,001-$50,000",3/1/22,26.11,2/22/22,26.25,3/8/22,25.69,1/30/22,26.45,3/13/22,26.48,-0.005333333,-0.016085791,-0.012854442,0.014170816,435.04,2/22/22,431.89,3/7/22,431.55,1/31/22,441.24,3/11/22,428.12,0.007293524,-0.008022251,-0.01405131,-0.015906583
290,YUMC,David E. Price,Sale,1001,Representatives,North Carolina,Republican,"$1,001-$15,000",3/17/22,43.1,3/10/22,45.91,3/24/22,43.49,2/15/22,50.98,3/29/22,43.08,-0.061206709,0.009048724,-0.15457042,-0.000464037,433.59,3/10/22,422.52,3/23/22,446.91,2/16/22,443.93,3/29/22,460.02,0.026199943,0.030720266,-0.02329196,0.060956203
291,CRM,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,184.74,2/17/22,208.33,3/3/22,210.39,1/25/22,221,3/8/22,194.28,-0.113233812,0.13884378,-0.164072398,0.051640143,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
292,SIEGY,Earl Blumenauer,Sale,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",3/14/22,70.82,3/7/22,63.42,3/21/22,74.59,2/12/22,77.59,3/26/22,64.17,0.116682435,0.05323355,-0.087253512,-0.093900028,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
293,MCK,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,263.65,2/17/22,274.3,3/3/22,275.71,1/25/22,245.7,3/8/22,277.26,-0.038826103,0.045742462,0.073056573,0.051621468,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
294,SBUX,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,87.5,2/17/22,94.42,3/3/22,93.48,1/25/22,96.67,3/8/22,84.76,-0.073289557,0.068342857,-0.094858798,-0.031314286,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
295,GS,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,328.57,2/17/22,358.78,3/3/22,338.87,1/25/22,337.86,3/8/22,322.5,-0.084202018,0.031347962,-0.027496596,-0.018473993,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
296,HD,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,300,2/17/22,348.99,3/3/22,329.19,1/25/22,358.14,3/8/22,319.75,-0.140376515,0.0973,-0.16233875,0.065833333,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
297,IP,Earl Blumenauer,Sale,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",3/14/22,42.91,3/7/22,42.14,3/21/22,44.97,2/12/22,47.47,3/26/22,41.34,0.018272425,0.048007457,-0.09606067,-0.036588208,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
298,VTRS,Earl Blumenauer,Sale,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",3/14/22,10.16,3/7/22,10,3/21/22,10.58,2/12/22,14.32,3/26/22,9.88,0.016,0.041338583,-0.290502793,-0.027559055,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
299,RTX,Earl Blumenauer,Sale,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",3/14/22,97.17,3/7/22,101.29,3/21/22,97.84,2/12/22,85,3/26/22,98.01,-0.040675289,0.006895132,0.143176471,0.008644643,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
300,KR,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,44.44,2/17/22,44.35,3/3/22,52.25,1/25/22,46.3,3/8/22,57.38,0.002029312,0.175742574,-0.040172786,0.291179118,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
301,ICE,Earl Blumenauer,Sale,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",3/14/22,126.58,3/7/22,135.92,3/21/22,136.25,2/12/22,123.73,3/26/22,131,-0.068716892,0.076394375,0.023034026,0.034918629,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
302,ICE,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,120.95,2/17/22,124.92,3/3/22,130.49,1/25/22,123.73,3/8/22,131,-0.031780339,0.078875568,-0.022468278,0.083092187,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
303,FRC,Earl Blumenauer,Sale,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",3/14/22,163,3/7/22,164.75,3/21/22,170.37,2/12/22,172.8,3/26/22,159.68,-0.010622155,0.045214724,-0.056712963,-0.020368098,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
304,RTX,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,93,2/17/22,93.97,3/3/22,101.06,1/25/22,85,3/8/22,98.01,-0.010322443,0.086666667,0.094117647,0.053870968,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
305,INTC,Earl Blumenauer,Sale,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",3/14/22,45.9,3/7/22,48.01,3/21/22,47.46,2/12/22,51.01,3/26/22,47.69,-0.043949177,0.033986928,-0.100176436,0.038997821,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
306,ALK,Earl Blumenauer,Sale,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",3/14/22,49.5,3/7/22,48.5,3/21/22,54.54,2/12/22,50.75,3/26/22,45.08,0.020618557,0.101818182,-0.024630542,-0.089292929,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
307,PFE,Earl Blumenauer,Sale,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",3/14/22,50.72,3/7/22,48.25,3/21/22,54.24,2/12/22,51.36,3/26/22,47.58,0.05119171,0.069400631,-0.012461059,-0.061908517,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
308,CNC,Earl Blumenauer,Sale,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",3/14/22,84.6,3/7/22,85.84,3/21/22,87.64,2/12/22,76.5,3/26/22,83.11,-0.01444548,0.035933806,0.105882353,-0.017612293,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
309,INTC,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,43.9,2/17/22,47.86,3/3/22,48.18,1/25/22,51.01,3/8/22,47.69,-0.082741329,0.097494305,-0.139384434,0.086332574,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
310,USB,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,54.74,2/17/22,58.06,3/3/22,56.49,1/25/22,56.5,3/8/22,53.8,-0.057182225,0.031969309,-0.031150442,-0.017172086,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
311,BLK,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,710.28,2/17/22,773.81,3/3/22,746.97,1/25/22,774.01,3/8/22,675,-0.082100257,0.051655685,-0.082337438,-0.049670552,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
312,VTRS,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,13.86,2/17/22,15.19,3/3/22,10.41,1/25/22,14.32,3/8/22,9.88,-0.087557604,-0.248917749,-0.032122905,-0.287157287,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
313,IP,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,44.25,2/17/22,45.92,3/3/22,42.33,1/25/22,47.47,3/8/22,41.34,-0.036367596,-0.043389831,-0.067832315,-0.065762712,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
314,BLKB,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,56.71,2/17/22,66.51,3/3/22,61.92,1/25/22,69.76,3/8/22,58.18,-0.147346264,0.091870922,-0.187069954,0.025921354,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
315,BAC,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,43,2/17/22,47,3/3/22,43.09,1/25/22,44.29,3/8/22,39.07,-0.085106383,0.002093023,-0.029126214,-0.091395349,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
316,GOOGL,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,2499.07,2/17/22,2724.86,3/3/22,2720.2,1/25/22,2574.8,3/8/22,2525,-0.082862973,0.088484916,-0.029411993,0.01037586,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
317,DGX,Earl Blumenauer,Sale,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",3/14/22,137.31,3/7/22,137.67,3/21/22,144.64,2/12/22,137.3,3/26/22,135.21,-0.002614949,0.053382856,7.28E-05,-0.015293861,420.89,3/7/22,431.55,3/18/22,438,2/11/22,449.41,3/24/22,445.94,-0.024701657,0.040651952,-0.063460982,0.059516738
318,DGX,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,126.26,2/17/22,131.18,3/3/22,134.68,1/25/22,137.3,3/8/22,135.21,-0.037505717,0.066687787,-0.080407866,0.070885474,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
319,C,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,60.49,2/17/22,66.33,3/3/22,58.75,1/25/22,61.97,3/8/22,56.56,-0.088044625,-0.028765085,-0.023882524,-0.064969416,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
320,CNC,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,79.75,2/17/22,83.92,3/3/22,84.82,1/25/22,76.5,3/8/22,83.11,-0.049690181,0.063573668,0.04248366,0.042131661,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
321,MGA,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,71.72,2/17/22,78.92,3/3/22,70,1/25/22,77.27,3/8/22,57.1,-0.091231627,-0.023982153,-0.071826064,-0.203848299,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
322,CSCO,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,54.07,2/17/22,55.5,3/3/22,56.74,1/25/22,56.09,3/8/22,55.7,-0.025765766,0.049380433,-0.03601355,0.030146107,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
323,ALK,Earl Blumenauer,Purchase,1001,Representatives,Oregon,Democratic,"$1,001-$15,000",2/24/22,52.48,2/17/22,59.38,3/3/22,53.23,1/25/22,50.75,3/8/22,45.08,-0.116200741,0.014291159,0.03408867,-0.141006098,411.02,2/16/22,443.93,3/2/22,432.37,1/26/22,440.72,3/8/22,419.62,-0.074133309,0.051943944,-0.067389726,0.020923556
