,Ticker,Representative,Transaction,Amount,House,Range,Date,OpenPrice,previous_seven_days,OpenPricePrevSevenDays,next_seven_days,OpenPriceNextSevenDays,next_day,OpenPriceNextDay,next_2_day,OpenPriceNextDay2,next_3_day,OpenPriceNextDay3,next_4_day,OpenPriceNextDay4,next_5_day,OpenPriceNextDay5,next_6_day,OpenPriceNextDay6,next_7_day,OpenPriceNextDay7,next_seven_days_spy,OpenPriceNextSevenDays_spy,Stock_purchase_to_day1_perent_change,Stock_day1_to_day2_perent_change,Stock_day2_to_day3_perent_change,Stock_day3_to_day4_perent_change,Stock_day4_to_day5_perent_change,Stock_day5_to_day6_perent_change,Stock_day6_to_day7_perent_change,SPY_change_purchase_to_7_day
581,ROAD,Mark Warner,Sale,100001,Senate,"$100,001 - $250,000",1/31/22,26.05,1/24/22,22.31,2/7/22,27.11,2/1/22,26.34,2/2/22,26.93,2/3/22,25.68,2/4/22,26.25,2/5/22,27.3,2/6/22,26.9,2/7/22,27.11,2/4/22,446.35,0.011132438,0.022399393,-0.046416636,0.022196262,0.04,-0.014652015,0.007806691,0.031683438
582,MMM,Susan M. Collins,Sale,15001,Senate,"$15,001 - $50,000",1/6/22,180.88,12/30/21,178.87,1/13/22,179.88,1/7/22,178.13,1/8/22,167.8,1/9/22,166.26,1/10/22,179.45,1/11/22,178,1/12/22,179,1/13/22,179.88,1/12/22,471.59,-0.01520345,-0.057991355,-0.009177592,0.079333574,-0.008080245,0.005617978,0.004916201,-0.017418624
583,HSY,Susan M. Collins,Purchase,15001,Senate,"$15,001 - $50,000",1/21/22,201.03,1/14/22,196.7,1/28/22,193.52,1/22/22,196.45,1/23/22,196.31,1/24/22,200.12,1/25/22,198.44,1/26/22,194.48,1/27/22,195.67,1/28/22,193.52,1/27/22,438.26,-0.022782669,-0.00071265,0.019408079,-0.008394963,-0.019955654,0.006118881,-0.010987888,0.011491157
584,WEX,Susan M. Collins,Sale,15001,Senate,"$15,001 - $50,000",1/6/22,151.71,12/30/21,140.96,1/13/22,157.09,1/7/22,150.28,1/8/22,163.87,1/9/22,148.03,1/10/22,155.84,1/11/22,151.58,1/12/22,156.57,1/13/22,157.09,1/12/22,471.59,-0.009425878,0.090431195,-0.096661988,0.052759576,-0.027335729,0.03291991,0.003321198,-0.017418624
585,VFC,Susan M. Collins,Sale,1001,Senate,"$1,001 - $15,000",1/6/22,72.97,12/30/21,72.41,1/13/22,72.26,1/7/22,71.34,1/8/22,66.54,1/9/22,66.58,1/10/22,71.71,1/11/22,71.29,1/12/22,72.38,1/13/22,72.26,1/12/22,471.59,-0.022337947,-0.067283431,0.000601142,0.077050165,-0.005856924,0.015289662,-0.001657917,-0.017418624
586,OTIS,Susan M. Collins,Sale,1001,Senate,"$1,001 - $15,000",1/6/22,84.19,12/30/21,86.87,1/13/22,87.09,1/7/22,84.4,1/8/22,83.82,1/9/22,81.68,1/10/22,83.81,1/11/22,85.2,1/12/22,86.72,1/13/22,87.09,1/12/22,471.59,0.002494358,-0.006872038,-0.0255309,0.026077375,0.016585133,0.017840376,0.004266605,-0.017418624
587,HSIC,Susan M. Collins,Sale,15001,Senate,"$15,001 - $50,000",1/6/22,79.28,12/30/21,78.06,1/13/22,77.64,1/7/22,79.02,1/8/22,75.88,1/9/22,72.9,1/10/22,78.74,1/11/22,79.1,1/12/22,80.46,1/13/22,77.64,1/12/22,471.59,-0.003279516,-0.039736775,-0.039272536,0.080109739,0.004572009,0.017193426,-0.035048471,-0.017418624
588,CARR,Susan M. Collins,Sale,1001,Senate,"$1,001 - $15,000",1/6/22,52.45,12/30/21,53.83,1/13/22,53,1/7/22,53.33,1/8/22,47.25,1/9/22,45.61,1/10/22,51.23,1/11/22,52.52,1/12/22,53.19,1/13/22,53,1/12/22,471.59,0.016777884,-0.114007125,-0.034708995,0.123218592,0.025180558,0.012757045,-0.0035721,-0.017418624
589,AMZN,Susan M. Collins,Purchase,15001,Senate,"$15,001 - $50,000",1/6/22,3269.01,12/30/21,3394,1/13/22,3305.01,1/7/22,3276.78,1/8/22,3101.01,1/9/22,2780,1/10/22,3211.71,1/11/22,3230,1/12/22,3331.5,1/13/22,3305.01,1/12/22,471.59,0.002376866,-0.053641074,-0.103517886,0.155291367,0.005694786,0.031424149,-0.007951373,-0.017418624
590,UL,Susan M. Collins,Sale,15001,Senate,"$15,001 - $50,000",1/21/22,49.84,1/14/22,53.59,1/28/22,50.63,1/22/22,53.15,1/23/22,50.98,1/24/22,52.76,1/25/22,52.99,1/26/22,52.16,1/27/22,51.5,1/28/22,50.63,1/27/22,438.26,0.06641252,-0.040827846,0.034915653,0.004359363,-0.015663333,-0.012653374,-0.016893204,0.011491157
591,NVDA,Susan M. Collins,Purchase,15001,Senate,"$15,001 - $50,000",1/6/22,276.4,12/30/21,298.27,1/13/22,283.79,1/7/22,281.41,1/8/22,257.94,1/9/22,223.3,1/10/22,265.81,1/11/22,273.23,1/12/22,280.67,1/13/22,283.79,1/12/22,471.59,0.018125904,-0.083401443,-0.134294797,0.190371697,0.027914676,0.027229806,0.011116258,-0.017418624
592,LIN,Susan M. Collins,Purchase,15001,Senate,"$15,001 - $50,000",1/6/22,344.68,12/30/21,345.26,1/13/22,338.28,1/7/22,338.02,1/8/22,320.33,1/9/22,313.8,1/10/22,333.42,1/11/22,334.19,1/12/22,338.31,1/13/22,338.28,1/12/22,471.59,-0.01932227,-0.052334181,-0.020385228,0.062523901,0.0023094,0.012328316,-8.87E-05,-0.017418624
593,PFFV,Steve Cohen,Purchase,50001,Representatives,"$50,001-$100,000",2/11/22,26.23,2/4/22,26.52,2/18/22,26.08,2/12/22,27.59,2/13/22,26.92,2/14/22,25.92,2/15/22,25.95,2/16/22,25.98,2/17/22,26.02,2/18/22,26.08,2/17/22,443.22,0.051849028,-0.024284161,-0.037147103,0.001157407,0.001156069,0.001539646,0.002305919,-0.037271089
594,VRP,Steve Cohen,Purchase,50001,Representatives,"$50,001-$100,000",2/11/22,24.85,2/4/22,25.29,2/18/22,24.71,2/12/22,25.82,2/13/22,25.49,2/14/22,24.74,2/15/22,24.6,2/16/22,24.65,2/17/22,24.76,2/18/22,24.71,2/17/22,443.22,0.039034205,-0.01278079,-0.029423303,-0.005658852,0.00203252,0.004462475,-0.002019386,-0.037271089
595,LLY,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/14/22,250.15,1/7/22,259.74,1/21/22,246.88,1/15/22,259.74,1/16/22,245.35,1/17/22,234,1/18/22,242.75,1/19/22,246.33,1/20/22,245.58,1/21/22,246.88,1/21/22,445.56,0.038336998,-0.055401555,-0.046260444,0.037393162,0.014747683,-0.003044696,0.005293591,-0.044385177
596,WBA,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",1/12/22,54.53,1/5/22,53.69,1/19/22,53.47,1/13/22,54.19,1/14/22,54.12,1/15/22,48.99,1/16/22,54.09,1/17/22,53.47,1/18/22,54.09,1/19/22,53.47,1/19/22,458.13,-0.0062351,-0.001291751,-0.094789357,0.104102878,-0.011462378,0.011595287,-0.011462378,-0.083886427
597,WMT,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/14/22,144.22,1/7/22,143.5,1/21/22,141.22,1/15/22,143.43,1/16/22,144.22,1/17/22,135.33,1/18/22,144.41,1/19/22,142.54,1/20/22,142.35,1/21/22,141.22,1/21/22,445.56,-0.005477742,0.005507913,-0.061641936,0.067095249,-0.012949242,-0.001332959,-0.007938181,-0.044385177
598,FUN,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/13/22,46.99,1/6/22,49.34,1/20/22,46.96,1/14/22,46,1/15/22,46,1/16/22,61.28,1/17/22,45.59,1/18/22,45.59,1/19/22,45.86,1/20/22,46.96,1/20/22,453.75,-0.021068312,0,0.332173913,-0.256037859,0,0.005922351,0.023986044,-0.082869184
599,PEGA,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/13/22,103.21,1/6/22,96.56,1/20/22,97.41,1/14/22,98.13,1/15/22,98.13,1/16/22,97,1/17/22,97.63,1/18/22,97.63,1/19/22,96.49,1/20/22,97.41,1/20/22,453.75,-0.049220037,0,-0.011515337,0.006494845,0,-0.011676739,0.009534667,-0.082869184
600,X,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/13/22,25.7,1/6/22,25.48,1/20/22,22.52,1/14/22,25.19,1/15/22,25.19,1/16/22,23.78,1/17/22,24.89,1/18/22,24.89,1/19/22,24.35,1/20/22,22.52,1/20/22,453.75,-0.019844358,0,-0.055974593,0.046677881,0,-0.02169546,-0.075154004,-0.082869184
601,VTRS,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/13/22,15.2,1/6/22,14.56,1/20/22,14.65,1/14/22,14.9,1/15/22,14.9,1/16/22,15.2,1/17/22,15.16,1/18/22,15.16,1/19/22,15.05,1/20/22,14.65,1/20/22,453.75,-0.019736842,0,0.020134228,-0.002631579,0,-0.007255937,-0.026578073,-0.082869184
602,CLOU,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/13/22,24.79,1/6/22,24.23,1/20/22,23.69,1/14/22,23.56,1/15/22,23.56,1/16/22,22.23,1/17/22,23.44,1/18/22,23.44,1/19/22,23.4,1/20/22,23.69,1/20/22,453.75,-0.049616781,0,-0.056451613,0.054430949,0,-0.001706485,0.012393162,-0.082869184
603,FGSCX,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/13/22,21.01,1/6/22,21.73,1/20/22,20.03,1/14/22,20.87,1/15/22,20.87,1/16/22,20.06,1/17/22,20.42,1/18/22,20.42,1/19/22,20.32,1/20/22,20.03,1/20/22,453.75,-0.006663494,0,-0.038811691,0.017946162,0,-0.00489716,-0.014271654,-0.082869184
604,GILD,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/13/22,71.99,1/6/22,71.68,1/20/22,69.07,1/14/22,72.07,1/15/22,72.07,1/16/22,62.09,1/17/22,71.42,1/18/22,71.42,1/19/22,70.28,1/20/22,69.07,1/20/22,453.75,0.001111265,0,-0.138476481,0.150265743,0,-0.015961915,-0.017216847,-0.082869184
605,CRWD,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/13/22,188.15,1/6/22,180.25,1/20/22,177.33,1/14/22,173.87,1/15/22,173.87,1/16/22,180.06,1/17/22,172.73,1/18/22,172.73,1/19/22,171.71,1/20/22,177.33,1/20/22,453.75,-0.075896891,0,0.035601311,-0.040708653,0,-0.00590517,0.032729602,-0.082869184
606,RTX,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/14/22,91.05,1/7/22,90.26,1/21/22,88.52,1/15/22,91.05,1/16/22,91.05,1/17/22,95.51,1/18/22,91.33,1/19/22,90.73,1/20/22,89.96,1/21/22,88.52,1/21/22,445.56,0,0,0.048984075,-0.043765051,-0.006569583,-0.008486719,-0.016007114,-0.044385177
607,NWL,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/13/22,23.55,1/6/22,23.26,1/20/22,23.3,1/14/22,23.54,1/15/22,23.54,1/16/22,24.52,1/17/22,23.89,1/18/22,23.89,1/19/22,23.76,1/20/22,23.3,1/20/22,453.75,-0.000424628,0,0.041631266,-0.025693312,0,-0.005441607,-0.019360269,-0.082869184
608,ABQCX,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/13/22,11.02,1/6/22,11.04,1/20/22,10.94,1/14/22,10.98,1/15/22,10.98,1/16/22,10.7,1/17/22,10.91,1/18/22,10.91,1/19/22,10.94,1/20/22,10.94,1/20/22,453.75,-0.003629764,0,-0.025500911,0.019626168,0,0.002749771,0,-0.082869184
609,CTAS,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/14/22,400.47,1/7/22,402.49,1/21/22,380.91,1/15/22,400.47,1/16/22,400.47,1/17/22,375.98,1/18/22,391.64,1/19/22,392.6,1/20/22,392.22,1/21/22,380.91,1/21/22,445.56,0,0,-0.061153145,0.041651152,0.002451231,-0.000967906,-0.028835857,-0.044385177
610,BABA,Tommy Tuberville,Purchase,15001,Senate,"$15,001 - $50,000",1/14/22,132.81,1/7/22,130.24,1/21/22,128.23,1/15/22,132.81,1/16/22,132.81,1/17/22,120.56,1/18/22,126.27,1/19/22,128.1,1/20/22,135.77,1/21/22,128.23,1/21/22,445.56,0,0,-0.09223703,0.047362309,0.014492754,0.059875098,-0.055535096,-0.044385177
611,MSFT,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/14/22,304.25,1/7/22,314.15,1/21/22,302.69,1/15/22,304.25,1/16/22,304.25,1/17/22,293.77,1/18/22,304.07,1/19/22,306.29,1/20/22,309.07,1/21/22,302.69,1/21/22,445.56,0,0,-0.034445357,0.035061443,0.00730095,0.009076366,-0.020642573,-0.044385177
612,NEE,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/14/22,84.88,1/7/22,85.77,1/21/22,83.7,1/15/22,84.88,1/16/22,84.88,1/17/22,74.95,1/18/22,82,1/19/22,81.04,1/20/22,83.32,1/21/22,83.7,1/21/22,445.56,0,0,-0.11698869,0.094062708,-0.011707317,0.028134255,0.00456073,-0.044385177
613,BABA,Tommy Tuberville,Purchase,15001,Senate,"$15,001 - $50,000",1/14/22,132.81,1/7/22,130.24,1/21/22,128.23,1/15/22,132.81,1/16/22,132.81,1/17/22,120.56,1/18/22,126.27,1/19/22,128.1,1/20/22,135.77,1/21/22,128.23,1/21/22,445.56,0,0,-0.09223703,0.047362309,0.014492754,0.059875098,-0.055535096,-0.044385177
614,CLF,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/14/22,21.86,1/7/22,23.53,1/21/22,18.51,1/15/22,21.86,1/16/22,21.86,1/17/22,19.05,1/18/22,21.73,1/19/22,20.95,1/20/22,19.5,1/21/22,18.51,1/21/22,445.56,0,0,-0.128545288,0.140682415,-0.035895076,-0.069212411,-0.050769231,-0.044385177
615,ADBE,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/14/22,514.49,1/7/22,513.66,1/21/22,508.5,1/15/22,514.49,1/16/22,514.49,1/17/22,473.2,1/18/22,510.39,1/19/22,516.48,1/20/22,522.38,1/21/22,508.5,1/21/22,445.56,0,0,-0.080254232,0.078592561,0.011932052,0.011423482,-0.026570696,-0.044385177
616,ACN,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/14/22,357.04,1/7/22,379.09,1/21/22,341.39,1/15/22,357.04,1/16/22,357.04,1/17/22,323.08,1/18/22,348.61,1/19/22,351,1/20/22,345.45,1/21/22,341.39,1/21/22,445.56,0,0,-0.095115393,0.079020676,0.006855799,-0.015811966,-0.011752786,-0.044385177
617,QCOM,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/14/22,182.8,1/7/22,186.6,1/21/22,166.24,1/15/22,182.8,1/16/22,182.8,1/17/22,165.35,1/18/22,185.87,1/19/22,180.57,1/20/22,174.53,1/21/22,166.24,1/21/22,445.56,0,0,-0.095459519,0.124100393,-0.028514553,-0.033449632,-0.047498997,-0.044385177
618,PONCX,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/21/22,11.81,1/14/22,11.85,1/28/22,11.76,1/22/22,11.85,1/23/22,11.85,1/24/22,11.79,1/25/22,11.78,1/26/22,11.76,1/27/22,11.76,1/28/22,11.76,1/27/22,438.26,0.00338696,0,-0.005063291,-0.000848176,-0.001697793,0,0,0.011491157
619,AWK,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/14/22,167.83,1/7/22,172.84,1/21/22,164.08,1/15/22,167.83,1/16/22,167.83,1/17/22,160.8,1/18/22,161.04,1/19/22,161.59,1/20/22,161.56,1/21/22,164.08,1/21/22,445.56,0,0,-0.041887624,0.001492537,0.003415301,-0.000185655,0.01559792,-0.044385177
620,QCOM,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/14/22,182.8,1/7/22,186.6,1/21/22,166.24,1/15/22,182.8,1/16/22,182.8,1/17/22,162.18,1/18/22,185.87,1/19/22,180.57,1/20/22,174.53,1/21/22,166.24,1/21/22,445.56,0,0,-0.112800875,0.146072265,-0.028514553,-0.033449632,-0.047498997,-0.044385177
621,BABA,Tommy Tuberville,Purchase,50001,Senate,"$50,001 - $100,000",1/14/22,132.81,1/7/22,130.24,1/21/22,128.23,1/15/22,132.81,1/16/22,132.81,1/17/22,119.32,1/18/22,126.27,1/19/22,128.1,1/20/22,135.77,1/21/22,128.23,1/21/22,445.56,0,0,-0.101573677,0.058246731,0.014492754,0.059875098,-0.055535096,-0.044385177
622,AAPL,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/14/22,171.34,1/7/22,172.89,1/21/22,164.42,1/15/22,171.34,1/16/22,171.34,1/17/22,160.02,1/18/22,171.51,1/19/22,170,1/20/22,166.98,1/21/22,164.42,1/21/22,445.56,0,0,-0.066067468,0.071803525,-0.008804151,-0.017764706,-0.015331177,-0.044385177
623,MA,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/14/22,364.32,1/7/22,366.39,1/21/22,362.5,1/15/22,364.32,1/16/22,364.32,1/17/22,342.57,1/18/22,370.79,1/19/22,362.41,1/20/22,361.83,1/21/22,362.5,1/21/22,445.56,0,0,-0.059700264,0.082377324,-0.022600394,-0.001600397,0.001851698,-0.044385177
624,CLF,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",1/14/22,21.86,1/7/22,23.53,1/21/22,18.51,1/15/22,21.86,1/16/22,21.86,1/17/22,16.33,1/18/22,21.73,1/19/22,20.95,1/20/22,19.5,1/21/22,18.51,1/21/22,445.56,0,0,-0.252973468,0.330679731,-0.035895076,-0.069212411,-0.050769231,-0.044385177
625,TSN,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/21/22,91.17,1/14/22,92.74,1/28/22,89.46,1/22/22,92.74,1/23/22,92.74,1/24/22,89.55,1/25/22,90.33,1/26/22,90.41,1/27/22,91.07,1/28/22,89.46,1/27/22,438.26,0.017220577,0,-0.03439724,0.008710218,0.000885642,0.007300077,-0.017678709,0.011491157
626,DUK,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/21/22,103.02,1/14/22,104.44,1/28/22,103.19,1/22/22,104.44,1/23/22,104.44,1/24/22,103.62,1/25/22,101.71,1/26/22,102.18,1/27/22,102.51,1/28/22,103.19,1/27/22,438.26,0.013783731,0,-0.007851398,-0.018432735,0.004620981,0.003229595,0.006633499,0.011491157
627,MDT,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/26/22,104.62,1/19/22,107.39,2/2/22,102.99,1/27/22,105.09,1/28/22,103.45,1/29/22,103.61,1/30/22,102.65,1/31/22,103,2/1/22,103.69,2/2/22,102.99,2/1/22,450.68,0.004492449,-0.015605671,0.001546641,-0.009265515,0.003409644,0.006699029,-0.006750892,0.012774551
628,SSYS,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/3/22,24.94,12/27/21,23.53,1/10/22,23.27,1/4/22,25.24,1/5/22,24.11,1/6/22,22.52,1/7/22,23.16,1/8/22,22.3,1/9/22,24.03,1/10/22,23.27,1/7/22,467.95,0.012028869,-0.044770206,-0.06594774,0.028419183,-0.037132988,0.077578475,-0.031627133,-0.009888726
629,SSYS,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/3/22,24.94,12/27/21,23.53,1/10/22,23.27,1/4/22,25.24,1/5/22,24.11,1/6/22,22.52,1/7/22,23.16,1/8/22,22.3,1/9/22,24.03,1/10/22,23.27,1/7/22,467.95,0.012028869,-0.044770206,-0.06594774,0.028419183,-0.037132988,0.077578475,-0.031627133,-0.009888726
630,SSYS,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/3/22,24.94,12/27/21,23.53,1/10/22,23.27,1/4/22,25.24,1/5/22,24.11,1/6/22,22.52,1/7/22,23.16,1/8/22,22.3,1/9/22,24.03,1/10/22,23.27,1/7/22,467.95,0.012028869,-0.044770206,-0.06594774,0.028419183,-0.037132988,0.077578475,-0.031627133,-0.009888726
631,SSYS,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/3/22,24.94,12/27/21,23.53,1/10/22,23.27,1/4/22,25.24,1/5/22,24.11,1/6/22,22.52,1/7/22,23.16,1/8/22,22.3,1/9/22,24.03,1/10/22,23.27,1/7/22,467.95,0.012028869,-0.044770206,-0.06594774,0.028419183,-0.037132988,0.077578475,-0.031627133,-0.009888726
632,CLF,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/4/22,22,12/28/21,20.54,1/11/22,22,1/5/22,23,1/6/22,24.07,1/7/22,23.53,1/8/22,23.53,1/9/22,16.6,1/10/22,23.39,1/11/22,22,1/10/22,462.7,0.045454545,0.046521739,-0.022434566,0,-0.294517637,0.409036145,-0.059427106,-0.014669672
633,INTC,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/5/22,54.19,12/29/21,51.81,1/12/22,56.14,1/6/22,54.61,1/7/22,54.19,1/8/22,54.19,1/9/22,54.19,1/10/22,53.97,1/11/22,55.5,1/12/22,56.14,1/11/22,465.23,0.007750507,-0.007690899,0,0,-0.00405979,0.028349083,0.011531532,-0.033468857
634,INTC,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/5/22,54.19,12/29/21,51.81,1/12/22,56.14,1/6/22,54.61,1/7/22,54.19,1/8/22,54.19,1/9/22,54.19,1/10/22,53.97,1/11/22,55.5,1/12/22,56.14,1/11/22,465.23,0.007750507,-0.007690899,0,0,-0.00405979,0.028349083,0.011531532,-0.033468857
635,KO,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",1/12/22,60.53,1/5/22,60.09,1/19/22,60.66,1/13/22,60.54,1/14/22,60.94,1/15/22,60.28,1/16/22,60.28,1/17/22,60.55,1/18/22,61.06,1/19/22,60.66,1/19/22,458.13,0.000165207,0.006607202,-0.010830325,0,0.004479098,0.008422791,-0.006550934,-0.083886427
636,VZ,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",1/12/22,53.39,1/5/22,53.84,1/19/22,53.47,1/13/22,53.52,1/14/22,53.59,1/15/22,53.26,1/16/22,53.26,1/17/22,54.49,1/18/22,53.1,1/19/22,53.47,1/19/22,458.13,0.002434913,0.001307922,-0.006157865,0,0.023094255,-0.025509268,0.006967985,-0.083886427
637,ABC,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/21/22,133.62,1/14/22,134.75,1/28/22,134.55,1/22/22,135.5,1/23/22,134.75,1/24/22,130.08,1/25/22,130.6,1/26/22,130.75,1/27/22,131.03,1/28/22,134.55,1/27/22,438.26,0.01406975,-0.005535055,-0.034656772,0.00399754,0.001148545,0.002141491,0.026864077,0.011491157
638,AMGN,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",1/12/22,232.38,1/5/22,227.04,1/19/22,233.8,1/13/22,232.05,1/14/22,230.69,1/15/22,227.48,1/16/22,223.68,1/17/22,221.62,1/18/22,233.52,1/19/22,233.8,1/19/22,458.13,-0.001420088,-0.005860806,-0.013914777,-0.016704765,-0.009209585,0.053695515,0.001199041,-0.083886427
639,PFE,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",1/12/22,56.34,1/5/22,55.84,1/19/22,53.65,1/13/22,56.53,1/14/22,54.98,1/15/22,51.75,1/16/22,51.36,1/17/22,52.57,1/18/22,54.5,1/19/22,53.65,1/19/22,458.13,0.003372382,-0.02741907,-0.058748636,-0.007536232,0.02355919,0.036712954,-0.01559633,-0.083886427
640,CVX,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",1/12/22,127.99,1/5/22,122.24,1/19/22,129.95,1/13/22,127.14,1/14/22,126.76,1/15/22,124.45,1/16/22,127.12,1/17/22,132.9,1/18/22,129.69,1/19/22,129.95,1/19/22,458.13,-0.006641144,-0.002988831,-0.018223414,0.021454399,0.045468848,-0.024153499,0.002004781,-0.083886427
641,INTC,Tommy Tuberville,Purchase,15001,Senate,"$15,001 - $50,000",1/12/22,56.14,1/5/22,54.19,1/19/22,54.63,1/13/22,56,1/14/22,54.85,1/15/22,51.48,1/16/22,51.01,1/17/22,51.13,1/18/22,55.31,1/19/22,54.63,1/19/22,458.13,-0.002493766,-0.020535714,-0.061440292,-0.009129759,0.00235248,0.081752396,-0.012294341,-0.083886427
642,INTC,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",1/12/22,56.14,1/5/22,54.19,1/19/22,54.63,1/13/22,56,1/14/22,54.85,1/15/22,51.48,1/16/22,51.01,1/17/22,51.13,1/18/22,55.31,1/19/22,54.63,1/19/22,458.13,-0.002493766,-0.020535714,-0.061440292,-0.009129759,0.00235248,0.081752396,-0.012294341,-0.083886427
643,PEP,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/21/22,175.33,1/14/22,174.57,1/28/22,168.51,1/22/22,173.71,1/23/22,174.57,1/24/22,175.49,1/25/22,172.08,1/26/22,169.36,1/27/22,170.78,1/28/22,168.51,1/27/22,438.26,-0.009239719,0.00495078,0.005270092,-0.019431307,-0.015806602,0.008384506,-0.013291955,0.011491157
644,ABBV,Tommy Tuberville,Sale,1001,Senate,"$1,001 - $15,000",1/21/22,133.06,1/14/22,133.35,1/28/22,135.99,1/22/22,135,1/23/22,133.35,1/24/22,132.82,1/25/22,131.49,1/26/22,133.29,1/27/22,135.5,1/28/22,135.99,1/27/22,438.26,0.014579889,-0.012222222,-0.003974503,-0.010013552,0.013689254,0.016580389,0.003616236,0.011491157
645,MMM,Tommy Tuberville,Purchase,1001,Senate,"$1,001 - $15,000",1/12/22,179,1/5/22,177.13,1/19/22,179.83,1/13/22,179.88,1/14/22,180.86,1/15/22,171.86,1/16/22,173.53,1/17/22,174.28,1/18/22,178.18,1/19/22,179.83,1/19/22,458.13,0.004916201,0.005448076,-0.049762247,0.009717212,0.004322019,0.022377783,0.009260299,-0.083886427
646,CTAS,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/21/22,380.91,1/14/22,400.47,1/28/22,376.68,1/22/22,406.77,1/23/22,400.47,1/24/22,374.97,1/25/22,378.33,1/26/22,383.53,1/27/22,385.09,1/28/22,376.68,1/27/22,438.26,0.067890053,-0.015487868,-0.063675182,0.008960717,0.013744614,0.004067478,-0.021839051,0.011491157
647,XEL,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/21/22,68.53,1/14/22,69.08,1/28/22,66.42,1/22/22,68.74,1/23/22,69.08,1/24/22,68.64,1/25/22,67.31,1/26/22,67.64,1/27/22,67.44,1/28/22,66.42,1/27/22,438.26,0.003064351,0.004946174,-0.006369427,-0.019376457,0.004902689,-0.00295683,-0.015124555,0.011491157
648,PG,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/21/22,163,1/14/22,158.07,1/28/22,158.61,1/22/22,159.31,1/23/22,158.07,1/24/22,163.43,1/25/22,160.45,1/26/22,157.34,1/27/22,158.73,1/28/22,158.61,1/27/22,438.26,-0.022638037,-0.007783567,0.033909028,-0.018234106,-0.019382985,0.008834371,-0.000756001,0.011491157
649,PM,Tommy Tuberville,Sale,15001,Senate,"$15,001 - $50,000",1/21/22,102.64,1/14/22,102.1,1/28/22,102,1/22/22,101.33,1/23/22,102.1,1/24/22,102.48,1/25/22,99.68,1/26/22,101.81,1/27/22,102.1,1/28/22,102,1/27/22,438.26,-0.012763055,0.007598934,0.003721841,-0.027322404,0.021368379,0.002848443,-0.000979432,0.011491157
